Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
PAH3d,22769280.048636000000,257603,,,,,87.92000000,0.0
PRUl,22620685.917203600900,1695154,,,,,1126.39900000,0.0
NOVOBc,22610469.576319029951,222019,,,,,767.25000000,0.0
UMGa,22368519.776800000000,920924,,,,,23.89500000,0.0
SBBBs,22315947.242047619048,5727050,,,,,41.43260000,0.0
VIEp,22023747.415676000000,747075,,,,,29.56000000,0.0
SHLd,22015775.218842000000,394002,,,,,56.24000000,0.0
STANl,21741541.364479838400,3568271,,,,,503.00000000,0.0
MAERBc,21710825.635764773888,7960,,,,,19245.00000000,0.0
ALOp,21643886.189016000000,1020170,,,,,20.97000000,0.0
AVl,21534621.573271246100,4057637,,,,,438.40000000,0.0
TEPp,21391217.984524000000,61639,,,,,346.60000000,0.0
KYGAl,21270931.262172000000,211508,,,,,101.85000000,0.0
ASMa,21187931.439571000000,64908,,,,,326.25000000,0.0
AKZAa,21117758.448884000000,268315,,,,,78.76000000,0.0
EDPu,20936921.196445000000,4752211,,,,,4.40200000,0.0
CBKd,20819016.486990000000,2914110,,,,,7.11800000,0.0
ESSIBs,20816908.294113240418,948123,,,,,225.00000000,0.0
0QYPl,20645915.334871516468,74009,,,,,309.36000000,0.0
BEId,20629383.733158000000,214685,,,,,96.89590000,0.0
PSNl,20589097.809162303200,803394,,,,,2169.50000000,0.0
REPe,20407383.192772000000,1709859,,,,,11.91000000,0.0
LHAd,20383968.937762000000,2771466,,,,,7.20500000,0.0
HEXABs,20330655.169472609369,1561032,,,,,135.65000000,0.0
BESIa,20326601.304533000000,267404,,,,,76.02000000,0.0
LRp,20248432.883539000000,232795,,,,,85.92000000,0.0
GETp,20227428.155302000000,1222567,,,,,16.20561800,0.0
BNRd,20179970.092408000000,278067,,,,,72.48000000,0.0
BAl,20153140.006282750000,2368599,,,,,734.40000000,0.0
DGp,20015040.350105000000,213934,,,,,92.70000000,0.0
LSEGl,19558399.851784003800,204178,,,,,8076.00000000,0.0
BNZLl,19535820.917288014700,551913,,,,,3022.00000000,0.0
ORAp,19346951.182343000000,1796783,,,,,10.73000000,0.0
SOBIs,19281525.970032520325,877962,,,,,228.60000000,0.0
NWGl,19260870.146353140400,7486210,,,,,214.30000000,0.0
GLEp,19139696.899470000000,783367,,,,,24.07500000,0.0
0R1Ol,18962325.248823742309,6405,,,,,3271.20000000,0.0
AENAe,18956104.424369000000,127987,,,,,144.10000000,0.0
CLNXe,18777898.562821000000,427223,,,,,44.00000000,0.0
DSMa,18653220.718338000000,115257,,,,,162.85000000,0.0
MLp,18646817.869500000000,150815,,,,,122.95000000,0.0
EZJl,18573772.807443710300,2799914,,,,,544.00000000,0.0
ALFAs,18295865.752784746419,579093,,,,,311.49720000,0.0
EXPNl,18227565.344504866600,525233,,,,,2925.00000000,0.0
CRGi,18070150.052832000000,498577,,,,,36.22500000,0.0
KNINz,18051513.559680923950,70268,,,,,257.20000000,0.0
CAPp,17891807.104259000000,89417,,,,,200.90000000,0.0
HOLNz,17767309.012073994323,400349,,,,,45.11000000,0.0
FREd,17763905.433394000000,535692,,,,,33.08000000,0.0
MAERAc,17736800.051484648062,6665,,,,,18680.00000000,0.0
SVTl,17679421.440805775700,483686,,,,,3099.00000000,0.0
OCDOl,17581262.309213393500,1249556,,,,,1179.00000000,0.0
ORSTEc,17566934.044456901651,156118,,,,,825.90000000,0.0
IHGl,17489723.148494063800,285670,,,,,5112.00000000,0.0
SEBAs,17237213.741750290360,1728624,,,,,102.50000000,0.0
SKFBs,17151974.023743805652,1149670,,,,,150.20000000,0.0
WPPl,17107280.071995567200,1429035,,,,,993.00000000,0.0
ADa,17064018.340789000000,587744,,,,,29.31250000,0.0
BTl,16891083.921451256800,7786234,,,,,182.60000000,0.0
SOONz,16854726.061894881081,44511,,,,,382.80000000,0.0
TEMNz,16852882.385185475188,192643,,,,,89.82000000,0.0
FERe,16839791.051887000000,689703,,,,,24.23000000,0.0
SCABs,16594398.988521293070,973362,,,,,183.35000000,0.0
PGHNz,16479498.408487814427,14692,,,,,1141.50000000,0.0
EVOs,16393727.772575396825,171141,,,,,1018.80000000,0.0
DSVc,16370449.827815239017,93688,,,,,1281.50000000,0.0
PHIAa,16227343.740502000000,578434,,,,,28.07500000,0.0
ELp,16057469.552721000000,96763,,,,,166.00000000,0.0
IAGl,15966485.291709192500,9424709,,,,,139.08000000,0.0
KBCb,15958218.858464000000,243815,,,,,64.87000000,0.0
FMEd,15953699.044291000000,262263,,,,,60.58000000,0.0
TRNm,15952381.056950000000,2031880,,,,,7.82940000,0.0
REEe,15950845.299657000000,849852,,,,,18.88750000,0.0
LXSd,15926404.972558000000,398451,,,,,39.24390000,0.0
MOCORh,15914268.234325000000,2026400,,,,,7.76100000,0.0
ASSABs,15881730.470189798684,641241,,,,,254.60000000,0.0
I500l,15814804.759641095728,2437470,,,,,5.45950000,0.0
KGXd,15767839.276278000000,264039,,,,,58.12000000,0.0
RANDa,15628581.209547000000,289996,,,,,53.56000000,0.0
SIX2d,15416936.343454000000,123875,,,,,123.60000000,0.0
SRENz,15410021.012747381815,178906,,,,,87.40000000,0.0
MOWIOs,15347278.201353541417,609054,,,,,244.60000000,0.0
GEBNz,15247639.811166682979,27146,,,,,570.80000000,0.0
JMTu,15174526.086824000000,711818,,,,,21.54000000,0.0
LIGHTa,15086948.461810000000,354836,,,,,41.82000000,0.0
